generation,train_best,train_median,train_worst,val_best,gen_time_s,total_time_s,dm_active
0,7689.88,-10000.00,-89757.80,2758.39,13.72,13.73,0
1,9919.92,-2673.54,-89365.22,4206.49,11.46,25.46,0
2,9919.92,-82.70,-88938.05,4206.49,11.29,37.06,0
3,11592.93,1009.34,-89220.27,4206.49,10.79,48.10,0
4,12151.21,2094.18,-85544.34,4206.49,11.10,59.48,0
5,12151.21,2790.24,-86760.99,4356.48,11.07,70.81,0
6,12816.35,3286.20,-87845.59,5188.38,10.65,81.72,0
7,12816.35,3678.18,-85432.45,5188.38,10.56,92.53,0
8,13797.31,4128.91,-89380.72,5188.38,10.57,103.34,0
9,14144.59,4568.15,-85953.68,5217.81,10.71,114.28,0
10,15457.02,5085.12,-87988.88,6714.62,10.77,125.26,0
11,15457.02,5501.39,-87234.59,6714.62,10.66,136.11,0
12,25569.44,5810.27,-87611.98,6714.62,10.41,146.76,0
13,25569.44,5916.59,-85142.86,6714.62,10.51,157.49,0
14,25569.44,6117.41,-88686.24,6714.62,10.40,168.07,0
15,26181.36,6064.70,-88727.05,6714.62,10.29,178.56,0
16,28559.84,6386.93,-89278.97,6714.62,10.26,189.04,0
17,28559.84,6554.26,-86609.52,6714.62,10.25,199.53,0
18,29622.79,7212.72,-88218.11,7200.00,10.17,209.89,0
19,31248.07,8319.52,-87271.02,6074.50,10.35,220.47,0
20,32679.88,9380.10,-88659.27,6074.50,10.22,230.91,0
21,33674.83,10611.44,-87119.38,6208.68,10.32,241.43,0
22,33674.83,12116.66,-88070.30,6208.68,10.51,252.16,0
23,33674.83,13606.06,-88221.15,6562.77,10.23,262.63,0
24,33674.83,16213.11,-88309.79,6053.70,10.34,273.17,0
25,33674.83,19276.97,-88700.66,6053.70,10.25,283.63,0
26,34652.70,21470.20,-87110.39,6053.70,10.35,294.21,0
27,34652.70,23340.31,-88451.01,6048.63,10.46,304.93,0
28,35408.97,24819.62,-87432.59,5777.63,10.20,315.37,0
29,35408.97,26236.06,-87123.19,5866.36,10.20,325.82,0
30,35524.64,27536.41,-87627.16,5866.36,10.31,336.38,1
31,35961.86,28575.67,-85613.07,5866.36,10.35,346.96,1
32,36259.41,29450.73,-89661.12,5641.96,10.21,357.40,1
33,36572.42,30227.36,-87852.65,5641.96,10.26,367.92,1
34,36733.65,30894.59,-87971.16,5722.21,10.26,378.42,1
35,37196.22,31395.84,-87880.34,5284.61,10.33,388.99,1
36,37775.48,31939.20,-86893.89,5383.05,10.13,399.37,1
37,38638.08,32526.09,-87194.81,5383.05,10.17,409.79,1
38,38638.08,33014.07,-86230.34,5141.15,10.16,420.18,1
39,38638.08,33940.98,-88736.86,5166.59,10.16,430.59,1
40,39019.05,34940.80,-87038.20,5260.46,10.20,441.04,1
41,41126.02,35626.98,-87510.37,5260.46,10.16,451.41,1
42,41126.02,36203.11,-88421.02,5260.46,10.16,461.81,1
43,41126.02,36619.34,-86372.95,5263.56,10.11,472.15,1
44,42080.33,36913.65,-88831.49,5312.47,10.14,482.52,1
45,42310.88,37236.32,-88622.75,5337.93,10.10,492.86,1
46,43235.18,37671.66,-86268.17,5337.93,10.19,503.27,1
47,45813.38,37856.08,-87473.36,5337.93,10.08,513.55,1
48,45813.38,37956.16,-87853.54,5259.20,10.19,523.98,1
49,45813.38,38002.59,-86755.16,5305.91,10.20,534.38,1
50,45813.38,38051.07,-86636.99,5305.91,10.24,544.82,1
51,45813.38,38040.70,-87310.70,5312.47,10.16,555.20,1
52,47989.39,38051.07,-87679.53,5329.55,10.10,565.53,1
53,47989.39,38040.70,-88009.24,5337.93,10.16,575.93,1
54,47989.39,37966.52,-87882.39,5337.93,10.09,586.24,1
55,47989.39,38002.59,-87486.77,5337.93,10.18,596.67,1
56,47989.39,38051.07,-88511.59,5337.93,10.12,607.02,1
57,47989.39,38051.07,-86339.57,5337.93,10.21,617.45,1
58,48024.15,38343.54,-87450.25,5337.93,10.29,627.95,1
59,48024.15,38439.72,-88018.38,5337.93,10.16,638.34,1
60,48024.15,38591.91,-88174.71,5337.93,10.15,648.69,1
61,48024.15,38618.62,-88220.15,5337.93,10.11,659.02,1
62,48636.37,38965.32,-85402.51,5337.93,10.11,669.35,1
63,48770.40,39221.79,-87295.48,5337.93,10.08,679.65,1
64,48895.02,39694.50,-86176.87,5337.93,10.16,690.03,1
65,48895.02,40060.85,-86688.96,5337.93,10.08,700.31,1
66,48922.74,40249.40,-87746.27,5337.93,10.08,710.61,1
67,49176.00,40360.93,-88122.03,5337.93,10.18,721.02,1
68,49372.40,40522.51,-86313.20,5337.93,10.16,731.37,1
69,51152.54,40586.39,-88907.29,5337.93,10.14,741.70,1
70,51152.54,40787.02,-86114.98,5337.93,10.05,751.94,1
71,51152.54,40838.20,-85893.13,5337.93,10.16,762.33,1
72,51159.97,40902.58,-86463.35,5337.93,10.03,772.57,1
73,51511.41,41027.99,-85153.33,5337.93,10.16,782.95,1
74,51511.41,41078.68,-87509.69,5337.93,10.11,793.25,1
75,51511.41,41178.35,-87040.28,5337.93,10.06,803.53,1
76,51511.41,41135.93,-86530.27,5337.93,10.13,813.88,1
77,51568.48,41272.42,-87242.54,5337.93,10.06,824.14,1
78,51799.48,41367.42,-86567.73,5337.93,10.11,834.47,1
79,51799.48,41428.53,-88383.31,5337.93,10.16,844.88,1
80,51827.82,41504.56,-86732.12,5337.93,10.10,855.20,1
81,51827.82,41610.54,-86272.80,5337.93,10.47,865.91,1
82,52120.71,41723.12,-87293.70,5337.93,10.06,876.19,1
83,52120.71,41844.12,-86867.91,5337.93,10.11,886.53,1
84,52120.71,41957.79,-87206.53,5337.93,10.17,896.92,1
85,52120.71,42131.20,-86626.29,5337.93,10.18,907.29,1
86,52120.71,42237.07,-84864.77,5337.93,10.07,917.59,1
87,52369.95,42435.94,-86979.05,5337.93,10.17,927.99,1
88,52541.72,42755.61,-87531.33,5337.93,10.28,938.50,1
89,52780.71,43251.72,-87667.93,5337.93,10.13,948.85,1
90,53511.15,43410.36,-87463.77,5337.93,10.16,959.20,1
91,53511.15,44071.02,-84934.77,5337.93,10.06,969.45,1
92,53511.15,44682.59,-88559.40,5337.93,10.06,979.73,1
93,53511.15,44951.12,-89483.59,5337.93,10.05,990.00,1
94,53511.15,45597.89,-87346.85,5337.93,10.05,1000.27,1
95,53511.15,46131.02,-87346.26,5337.93,10.06,1010.55,1
96,53511.15,46144.61,-87429.93,5337.93,10.05,1020.83,1
97,53511.15,46332.60,-85112.67,5337.93,10.08,1031.13,1
98,53511.15,46539.40,-87902.50,5337.93,10.06,1041.42,1
99,53636.20,46518.43,-88486.98,5337.93,10.09,1051.73,1
100,53636.20,46176.04,-88774.06,5337.93,10.07,1062.03,1
101,53828.82,46548.64,-85580.74,5337.93,10.15,1072.41,1
102,53828.82,46552.66,-87048.02,5337.93,10.09,1082.69,1
103,54188.16,46760.11,-87142.41,5337.93,10.07,1092.96,1
104,54188.16,47231.27,-87457.80,5337.93,10.28,1103.47,1
105,54624.91,47514.64,-89184.48,5337.93,10.05,1113.70,1
106,54824.31,47714.00,-87406.12,5337.93,10.12,1124.05,1
107,54824.31,48171.78,-85942.16,5337.93,10.17,1134.43,1
108,55110.20,48443.48,-87867.36,5337.93,10.08,1144.73,1
109,55566.72,48672.62,-88303.95,5337.93,10.13,1155.09,1
110,55798.27,48934.08,-85702.39,5337.93,10.12,1165.42,1
111,55798.27,49252.20,-86466.38,5337.93,10.07,1175.69,1
112,55798.27,49426.72,-87045.01,5337.93,10.13,1186.04,1
113,55798.27,49691.34,-88716.93,5337.93,10.04,1196.28,1
114,55930.23,50342.46,-87772.10,5337.93,10.05,1206.55,1
115,55930.23,53384.76,-87960.67,5337.93,10.04,1216.81,1
116,56062.98,53513.55,-87020.55,5337.93,10.13,1227.17,1
117,56062.98,53569.73,-86664.79,5337.93,10.12,1237.47,1
118,56134.51,53582.80,-87859.73,5337.93,10.08,1247.74,1
119,56156.14,53562.86,-88507.43,5337.93,10.04,1258.00,1
120,56218.97,53260.10,-86994.50,5337.93,10.06,1268.28,1
121,56254.63,51553.30,-88162.99,5337.93,10.07,1278.58,1
122,56410.49,52697.63,-86028.09,5337.93,10.10,1288.90,1
123,56410.49,55150.11,-87546.60,5337.93,10.09,1299.20,1
124,56501.70,55450.30,-88428.52,5337.93,10.04,1309.43,1
125,56608.36,55768.64,-86185.84,5337.93,10.01,1319.65,1
126,56678.73,55851.48,-85358.35,5337.93,10.04,1329.92,1
127,56678.73,55930.23,-87794.77,5337.93,10.00,1340.14,1
128,56710.91,55950.95,-86981.34,5337.93,10.01,1350.38,1
129,56710.91,55950.95,-86488.40,5337.93,10.01,1360.62,1
130,56710.91,55950.95,-88057.07,5337.93,10.01,1370.86,1
131,56710.91,55930.23,-88288.04,5337.93,10.00,1381.08,1
132,56990.34,55950.95,-86624.90,5337.93,10.03,1391.34,1
133,57014.60,55950.95,-87093.48,5337.93,9.99,1401.55,1
134,57019.39,55950.95,-86672.50,5337.93,9.98,1411.75,1
135,57294.02,55958.34,-86298.99,5337.93,9.98,1421.95,1
136,57323.07,55979.08,-88522.84,5337.93,10.01,1432.18,1
137,57554.61,56209.44,-85842.59,5337.93,10.02,1442.43,1
138,57554.61,56230.37,-88468.48,5337.93,10.09,1452.74,1
139,57554.61,56361.73,-88678.70,5337.93,10.07,1463.01,1
140,57554.61,56710.91,-86506.34,5337.93,10.01,1473.21,1
141,57554.61,56718.31,-88407.34,5337.93,10.02,1483.45,1
142,57623.79,56887.64,-86121.60,5337.93,10.08,1493.76,1
143,57644.74,56990.34,-86634.30,5337.93,10.02,1503.97,1
144,57644.74,56990.34,-88265.49,5337.93,10.11,1514.29,1
145,57927.47,56990.34,-87367.76,5337.93,10.06,1524.55,1
146,57948.42,57007.89,-86705.27,5337.93,10.22,1534.98,1
147,57948.42,57019.39,-87835.92,5337.93,10.01,1545.18,1
148,57948.42,57019.39,-87049.24,5337.93,10.10,1555.51,1
149,57948.42,57042.73,-86713.78,5337.93,10.17,1565.88,1
150,57948.42,57042.73,-87639.64,5337.93,9.99,1576.05,1
151,58179.96,57042.73,-88189.45,4663.70,10.08,1586.36,1
152,58179.96,57192.23,-87090.62,4663.70,10.04,1596.60,1
153,58179.96,57323.07,-87266.20,4663.70,10.05,1606.84,1
154,58179.96,57615.68,-88423.76,4663.70,9.96,1617.00,1
155,58185.28,57644.74,-88148.95,4663.70,10.06,1627.28,1
156,58185.28,57668.08,-84529.39,4663.70,9.94,1637.41,1
157,58185.28,57948.42,-88210.46,4663.70,9.97,1647.61,1
158,58187.57,57948.42,-84148.88,4663.70,9.95,1657.78,1
159,58212.56,57948.42,-88506.72,4663.70,10.16,1668.17,1
160,58212.56,57948.42,-87691.23,4663.70,10.01,1678.35,1
161,58212.56,57948.42,-88935.66,4663.70,10.00,1688.55,1
162,58213.82,58179.96,-89150.09,4663.70,10.04,1698.79,1
163,58213.82,58179.96,-87335.29,4663.70,10.06,1709.04,1
164,58231.82,58179.96,-87821.93,4663.70,10.81,1720.04,1
165,58231.82,58179.96,-88057.62,4663.70,12.94,1733.25,1
166,58231.82,58179.96,-85552.69,4663.70,12.34,1745.91,1
167,58232.38,58179.96,-89142.70,4663.70,10.03,1756.13,1
168,58234.38,58179.96,-85924.26,4663.70,10.05,1766.37,1
169,58237.69,58185.28,-88305.46,4663.70,9.95,1776.51,1
170,58237.93,58185.28,-87054.09,4663.70,10.02,1786.76,1
171,58237.93,58185.28,-88085.23,4663.70,9.97,1796.92,1
172,58262.22,58187.57,-87775.06,4663.70,9.95,1807.10,1
173,58262.22,58192.95,-87877.98,4663.70,10.04,1817.37,1
174,58262.22,58213.04,-87562.93,4663.70,10.02,1827.61,1
175,58262.22,58217.88,-87935.10,4663.70,10.28,1838.11,1
176,58262.22,58219.07,-88347.40,4663.70,9.91,1848.25,1
177,58268.36,58219.13,-87878.70,4663.70,9.93,1858.40,1
178,58268.36,58224.82,-89519.56,4663.70,9.94,1868.55,1
179,58268.36,58231.82,-85962.26,4663.70,10.02,1878.79,1
180,58268.36,58237.13,-89515.01,1656.32,10.01,1889.02,1
181,58268.36,58237.93,-88138.52,1656.32,9.93,1899.14,1
182,58268.36,58243.27,-88045.03,1656.32,9.94,1909.30,1
183,58268.36,58244.07,-85743.69,1656.32,9.95,1919.47,1
184,58268.36,58244.32,-86815.37,1656.32,10.08,1929.77,1
185,58268.36,58256.90,-89625.13,1656.32,10.19,1940.19,1
186,58268.36,58262.22,-89282.44,1656.32,9.99,1950.38,1
187,58268.36,58268.36,-88738.65,1656.32,9.90,1960.47,1
188,58268.36,58268.36,-88423.91,1656.32,9.91,1970.60,1
189,58268.36,58268.36,-86619.72,1656.32,9.93,1980.76,1
190,58268.36,58268.36,-86350.93,1656.32,10.26,1991.25,1
191,58268.36,58268.36,-85992.07,1656.32,10.09,2001.56,1
192,58268.36,58268.36,-85358.48,1656.32,9.98,2011.75,1
193,58268.36,58268.36,-87208.34,1656.32,10.05,2021.99,1
194,58270.79,58268.36,-87724.99,1656.32,10.00,2032.19,1
195,58270.79,58268.36,-87659.41,1656.32,10.11,2042.54,1
196,58270.79,58268.36,-86355.90,1656.32,10.03,2052.81,1
197,58270.79,58268.36,-87147.92,1656.32,9.97,2062.98,1
198,58270.79,58268.36,-88464.22,1656.32,9.97,2073.16,1
199,58270.79,58268.36,-86711.78,1656.32,10.01,2083.40,1
200,58270.79,58268.36,-88521.02,1656.32,10.01,2093.63,1
201,58270.79,58268.36,-88270.14,1656.32,10.02,2103.85,1
202,58270.79,58268.36,-87695.67,1656.32,10.05,2114.10,1
203,58270.79,58268.36,-86289.91,1656.32,9.95,2124.27,1
204,58270.79,58268.36,-85952.58,1656.32,9.93,2134.44,1
205,58270.79,58268.36,-87451.02,1656.32,10.00,2144.66,1
206,58270.79,58270.79,-87052.30,1656.32,9.96,2154.87,1
207,58270.79,58270.79,-85863.26,1656.32,9.97,2165.07,1
208,58270.79,58270.79,-85805.21,1656.32,10.05,2175.36,1
209,58270.79,58270.79,-88254.82,1656.32,10.07,2185.65,1
210,58271.18,58270.79,-86773.79,1656.32,10.05,2195.94,1
211,58271.18,58270.79,-87560.03,1656.32,10.20,2206.35,1
212,58271.18,58270.79,-87934.45,1656.32,16.77,2223.35,1
213,58271.18,58270.79,-86022.68,1656.32,12.99,2237.11,1
214,58271.18,58270.79,-88266.74,1656.32,8.03,2245.33,1
215,58271.18,58270.79,-85163.98,1656.32,8.00,2253.52,1
216,58271.18,58270.79,-87906.93,1656.32,8.04,2261.75,1
217,58271.18,58270.79,-89615.95,1656.32,7.97,2269.89,1
218,58271.18,58270.79,-85970.20,1656.32,7.98,2278.06,1
219,58271.18,58270.79,-87586.80,1656.32,8.02,2286.27,1
220,58271.18,58270.79,-85443.25,1656.32,8.05,2294.50,1
221,58271.18,58271.18,-87354.44,1656.32,8.08,2302.77,1
222,58271.18,58271.18,-88027.64,1656.32,7.99,2310.95,1
223,58271.18,58271.18,-88698.95,1656.32,8.00,2319.14,1
224,58271.18,58271.18,-85883.17,1656.32,7.99,2327.32,1
225,58271.18,58271.18,-88034.73,1656.32,7.99,2335.50,1
226,58271.18,58271.18,-87973.03,1656.32,8.01,2343.71,1
227,58271.18,58271.18,-88911.95,1656.32,8.03,2351.92,1
228,58271.18,58271.18,-87319.29,1656.32,7.96,2360.07,1
229,58271.18,58271.18,-88246.40,1656.32,7.97,2368.23,1
230,58271.18,58271.18,-87743.78,1656.32,7.96,2376.38,1
231,58271.18,58271.18,-87176.42,1656.32,7.97,2384.54,1
232,58271.18,58271.18,-86328.45,1656.32,8.01,2392.74,1
233,58271.18,58271.18,-87665.67,1656.32,7.96,2400.88,1
234,58271.18,58271.18,-85340.58,1656.32,7.99,2409.06,1
235,58271.18,58271.18,-88650.47,1656.32,8.07,2417.33,1
236,58271.18,58271.18,-86599.48,1656.32,8.06,2425.57,1
237,58271.18,58271.18,-88138.09,1656.32,8.12,2433.89,1
238,58271.18,58271.18,-86258.47,1656.32,8.10,2442.18,1
239,58271.18,58271.18,-86328.72,1656.32,8.11,2450.48,1
240,58271.18,58271.18,-85792.90,1656.32,8.11,2458.78,1
241,58271.18,58271.18,-88986.36,1656.32,8.12,2467.09,1
242,58271.18,58271.18,-87898.36,1656.32,8.14,2475.43,1
243,58271.18,58271.18,-87194.89,1656.32,8.38,2484.01,1
244,58271.18,58271.18,-86780.55,1656.32,8.14,2492.34,1
245,58271.18,58271.18,-87326.19,1656.32,8.12,2500.65,1
246,58271.18,58271.18,-87970.17,1656.32,8.12,2508.96,1
247,58271.18,58271.18,-85153.94,1656.32,8.13,2517.29,1
248,58271.18,58271.18,-89800.60,1656.32,8.26,2525.74,1
249,58271.18,58271.18,-88766.55,1656.32,8.22,2534.14,1
250,58271.18,58271.18,-87455.41,1656.32,8.29,2542.63,1
251,58271.18,58271.18,-84576.59,1470.57,8.25,2551.07,1
252,58271.18,58271.18,-86320.34,1656.32,8.33,2559.60,1
253,58271.18,58271.18,-86852.38,1656.32,8.42,2568.21,1
254,58271.18,58271.18,-86247.20,1656.32,8.61,2577.01,1
255,58271.18,58271.18,-88278.62,1656.32,8.68,2585.87,1
256,58271.18,58271.18,-87598.24,1656.32,8.91,2594.99,1
257,58271.18,58271.18,-87819.92,1656.32,9.15,2604.34,1
258,58271.18,58271.18,-88032.56,1656.32,9.37,2613.92,1
259,58271.18,58271.18,-87058.19,1656.32,9.73,2623.86,1
260,58271.18,58271.18,-86731.08,1470.57,9.55,2633.59,1
261,58271.18,58271.18,-85767.73,1656.32,9.74,2643.54,1
262,58271.18,58271.18,-86684.26,1656.32,9.60,2653.33,1
263,58271.18,58271.18,-84197.55,1656.32,9.56,2663.11,1
264,58271.18,58271.18,-87217.12,1656.32,9.55,2672.87,1
265,58271.18,58271.18,-85534.16,1656.32,9.58,2682.67,1
266,58271.18,58271.18,-87169.80,1656.32,9.58,2692.46,1
267,58271.18,58271.18,-87857.62,1470.57,9.57,2702.25,1
268,58271.18,58271.18,-87266.91,1656.32,9.63,2712.09,1
269,58271.18,58271.18,-85265.18,1656.32,9.58,2721.88,1
270,58271.18,58271.18,-87245.65,1656.32,9.74,2731.83,1
271,58271.18,58271.18,-86825.60,1656.32,9.78,2741.83,1
272,58271.18,58271.18,-85199.44,1656.32,9.57,2751.60,1
273,58276.84,58271.18,-86285.62,1656.32,9.58,2761.38,1
274,58276.84,58271.18,-87623.59,1470.57,9.60,2771.19,1
275,58276.84,58271.18,-85927.48,1656.32,9.56,2780.97,1
276,58276.84,58271.18,-86357.20,1656.32,9.57,2790.75,1
277,58276.84,58271.18,-87354.58,1656.32,9.60,2800.57,1
278,58276.84,58271.18,-85298.62,1656.32,9.60,2810.38,1
279,58276.84,58271.18,-88234.91,1656.32,9.62,2820.21,1
280,58276.84,58271.18,-86805.32,1470.57,9.84,2830.27,1
281,58276.84,58271.18,-89322.06,1470.57,9.60,2840.05,1
282,58276.84,58271.18,-88460.06,1656.32,9.59,2849.86,1
283,58276.84,58271.18,-86740.62,1656.32,9.63,2859.70,1
284,58276.84,58271.18,-88660.29,1656.32,9.57,2869.47,1
285,58276.84,58276.84,-87718.26,1656.32,9.57,2879.25,1
286,58276.84,58276.84,-86959.27,1656.32,9.56,2889.02,1
287,58276.84,58276.84,-87836.06,1656.32,9.62,2898.86,1
288,58276.84,58276.84,-87585.94,1656.32,9.55,2908.60,1
289,58276.84,58276.84,-87153.94,1656.32,9.58,2918.39,1
290,58276.84,58276.84,-88199.61,1656.32,9.54,2928.13,1
291,58276.84,58276.84,-87894.04,1470.57,9.57,2937.91,1
292,58276.84,58276.84,-87992.46,1656.32,9.59,2947.72,1
293,58276.84,58276.84,-88605.26,1470.57,9.54,2957.46,1
294,58276.84,58276.84,-88879.65,1656.32,9.53,2967.20,1
295,58276.84,58276.84,-87765.38,1656.32,9.51,2976.92,1
296,58276.84,58276.84,-88717.48,1477.56,9.48,2986.61,1
297,58276.84,58276.84,-89090.12,1656.32,9.48,2996.30,1
298,58276.84,58276.84,-86452.19,1470.57,9.50,3006.02,1
299,58276.84,58276.84,-88457.31,1656.32,9.51,3015.74,1
300,58276.84,58276.84,-86739.93,1656.32,9.52,3025.47,1
301,58276.84,58276.84,-84643.14,1470.57,9.56,3035.24,1
302,58276.84,58276.84,-87544.47,1656.32,9.54,3044.99,1
303,58276.84,58276.84,-86808.49,1656.32,9.54,3054.75,1
304,58276.84,58276.84,-88021.02,1470.57,9.60,3064.56,1
305,58276.84,58276.84,-88809.39,1656.32,9.59,3074.36,1
306,58276.84,58276.84,-85340.74,1656.32,9.66,3084.26,1
307,58276.84,58276.84,-88158.30,1470.57,9.63,3094.10,1
308,58276.84,58276.84,-85451.42,1470.57,9.64,3103.97,1
309,58276.84,58276.84,-85623.38,1470.57,9.80,3113.98,1
310,58276.84,58276.84,-84160.02,1656.32,9.70,3123.86,1
311,58276.84,58276.84,-86670.37,1470.57,9.60,3133.65,1
312,58276.84,58276.84,-85981.20,1470.57,9.59,3143.46,1
313,58276.84,58276.84,-87273.65,1470.57,9.56,3153.22,1
314,58276.84,58276.84,-89676.97,1656.32,9.54,3162.98,1
315,58276.84,58276.84,-84950.94,1656.32,9.54,3172.74,1
316,58276.84,58276.84,-86982.39,1656.32,9.57,3182.53,1
317,58276.84,58276.84,-87335.90,1470.57,9.54,3192.28,1
318,58276.84,58276.84,-88426.23,1470.57,9.53,3202.02,1
319,58276.84,58276.84,-87555.28,1656.32,9.52,3211.75,1
320,58276.84,58276.84,-86996.02,1470.57,9.55,3221.51,1
321,58276.84,58276.84,-86739.34,1656.32,9.53,3231.26,1
322,58276.84,58276.84,-87611.40,1656.32,9.56,3241.03,1
323,58276.84,58276.84,-86621.48,1470.57,9.58,3250.83,1
324,58276.84,58276.84,-89043.25,1656.32,9.57,3260.61,1
325,58276.84,58276.84,-86399.86,1470.57,9.61,3270.43,1
326,58276.84,58276.84,-88855.71,1470.57,9.58,3280.21,1
327,58276.84,58276.84,-87895.16,1491.68,9.62,3290.05,1
328,58276.84,58276.84,-86949.60,1656.32,9.64,3299.89,1
329,58276.84,58276.84,-88056.78,1470.57,9.69,3309.79,1
330,58276.84,58276.84,-84734.45,1489.12,9.78,3319.78,1
331,58276.84,58276.84,-88207.59,1470.57,10.03,3330.03,1
332,58276.84,58276.84,-89400.26,1470.57,9.78,3340.00,1
333,58276.84,58276.84,-88182.58,1656.32,9.71,3349.90,1
334,58276.84,58276.84,-87068.12,1656.32,9.88,3359.99,1
335,58276.84,58276.84,-89239.90,1470.57,9.77,3369.93,1
336,58276.84,58276.84,-88232.98,1656.32,9.74,3379.87,1
337,58276.84,58276.84,-87548.20,1656.32,9.77,3389.86,1
338,58276.84,58276.84,-86555.52,1491.68,9.74,3399.79,1
339,58276.84,58276.84,-89263.15,1470.57,9.68,3409.69,1
340,58276.84,58276.84,-87577.25,1656.32,9.76,3419.66,1
341,58276.84,58276.84,-87907.09,1470.57,9.72,3429.58,1
342,58276.84,58276.84,-87063.35,1489.08,9.67,3439.46,1
343,58276.84,58276.84,-87073.52,1470.57,9.67,3449.35,1
344,58276.84,58276.84,-88218.43,1656.32,9.66,3459.22,1
345,58276.84,58276.84,-86754.87,1481.62,9.64,3469.08,1
346,58276.84,58276.84,-86461.44,1470.57,9.71,3479.01,1
347,58276.84,58276.84,-87129.66,1481.62,9.64,3488.85,1
348,58276.84,58276.84,-84208.73,1470.57,9.71,3498.78,1
349,58276.84,58276.84,-84019.16,1478.50,9.68,3508.66,1
350,58276.84,58276.84,-87012.96,1656.32,9.70,3518.57,1
351,58276.84,58276.84,-86783.68,1656.32,9.71,3528.49,1
352,58276.84,58276.84,-89019.91,1470.57,9.73,3538.43,1
353,58276.84,58276.84,-87272.41,1656.32,9.86,3548.51,1
354,58276.84,58276.84,-88366.23,1656.32,9.80,3558.51,1
355,58276.84,58276.84,-88678.92,1656.32,9.80,3568.51,1
356,58276.84,58276.84,-87860.61,1656.32,9.77,3578.47,1
357,58276.84,58276.84,-87708.16,1656.32,9.78,3588.44,1
358,58276.84,58276.84,-87777.27,1656.32,9.79,3598.42,1
359,58276.84,58276.84,-88741.09,1656.32,9.92,3608.55,1
360,58276.84,58276.84,-88231.31,1656.32,9.71,3618.45,1
361,58276.84,58276.84,-87907.95,1656.32,9.95,3628.61,1
362,58276.84,58276.84,-87008.73,1656.32,10.20,3639.01,1
363,58276.84,58276.84,-86552.62,1470.57,9.70,3648.89,1
364,58276.84,58276.84,-87130.78,1656.32,9.72,3658.84,1
365,58276.84,58276.84,-89635.48,1656.32,9.75,3668.81,1
366,58276.84,58276.84,-86663.27,1656.32,9.74,3678.77,1
367,58276.84,58276.84,-86829.11,1656.32,9.78,3688.76,1
368,58276.84,58276.84,-88173.72,1656.32,9.76,3698.74,1
369,58276.84,58276.84,-87981.50,1470.57,9.77,3708.74,1
370,58276.84,58276.84,-88880.44,1656.32,9.80,3718.76,1
371,58276.84,58276.84,-87481.84,1656.32,9.88,3728.84,1
372,58276.84,58276.84,-87835.83,1470.57,9.96,3739.02,1
373,58276.84,58276.84,-88067.99,1656.32,9.79,3749.04,1
374,58276.84,58276.84,-87360.67,1656.32,9.77,3759.03,1
375,58276.84,58276.84,-87060.69,1470.57,9.74,3769.00,1
376,58276.84,58276.84,-87977.70,1470.57,9.80,3779.02,1
377,58276.84,58276.84,-85576.16,1656.32,9.79,3789.00,1
378,58276.84,58276.84,-88361.02,1470.57,9.73,3798.95,1
379,58276.84,58276.84,-86431.27,1656.32,9.74,3808.91,1
380,58276.84,58276.84,-87447.47,1656.32,9.76,3818.89,1
381,58276.84,58276.84,-85184.08,1656.32,9.85,3828.95,1
382,58276.84,58276.84,-87701.59,1656.32,9.81,3838.97,1
383,58276.84,58276.84,-87100.98,1470.57,10.18,3849.38,1
384,58276.84,58276.84,-88955.94,1656.32,9.80,3859.40,1
385,58276.84,58276.84,-89127.00,1486.42,9.81,3869.44,1
386,58276.84,58276.84,-88163.34,1470.57,9.83,3879.48,1
387,58276.84,58276.84,-84110.13,1470.57,9.90,3889.61,1
388,58276.84,58276.84,-87113.61,1470.57,9.93,3899.74,1
389,58276.84,58276.84,-86862.05,1470.57,10.02,3909.98,1
390,58276.84,58276.84,-86458.02,1470.57,9.86,3920.06,1
391,58276.84,58276.84,-85373.58,1470.57,9.81,3930.09,1
392,58276.84,58276.84,-87991.95,1477.84,9.77,3940.08,1
393,58276.84,58276.84,-87669.94,1656.32,9.93,3950.22,1
394,58276.84,58276.84,-88295.77,1470.57,9.84,3960.28,1
395,58276.84,58276.84,-86303.13,1470.57,9.88,3970.39,1
396,58276.84,58276.84,-86489.95,1470.57,9.80,3980.41,1
397,58276.84,58276.84,-87186.96,1473.33,9.89,3990.52,1
398,58276.84,58276.84,-85135.98,1470.57,9.78,4000.52,1
399,58276.84,58276.84,-88647.02,1656.32,9.75,4010.48,1
400,58276.84,58276.84,-85977.48,1656.32,9.69,4020.37,1
401,58276.84,58276.84,-85907.75,1470.57,9.76,4030.34,1
402,58276.84,58276.84,-85962.85,1656.32,9.69,4040.23,1
403,58276.84,58276.84,-86285.88,1656.32,9.88,4050.31,1
404,58276.84,58276.84,-89432.59,1470.57,9.72,4060.23,1
405,58276.84,58276.84,-87697.80,1656.32,9.67,4070.11,1
406,58276.84,58276.84,-86013.53,1470.57,9.72,4080.05,1
407,58276.84,58276.84,-87257.07,1470.57,9.66,4089.93,1
408,58276.84,58276.84,-87214.79,1656.32,9.73,4099.88,1
409,58276.84,58276.84,-86673.22,1656.32,9.93,4110.03,1
410,58276.84,58276.84,-84482.66,1470.57,9.63,4119.85,1
411,58276.84,58276.84,-85833.72,1470.57,9.63,4129.70,1
412,58277.75,58276.84,-87072.84,1656.32,9.66,4139.58,1
