generation,train_best,train_median,train_worst,val_best,gen_time_s,total_time_s,dm_active
0,7689.88,-10000.00,-89757.80,2758.39,16.73,16.73,0
1,9919.92,-2673.54,-89365.22,4206.49,13.93,31.00,0
2,9919.92,-82.70,-88938.05,4206.49,14.21,45.53,0
3,11592.93,1009.34,-89220.27,4206.49,12.07,57.96,0
4,12151.21,2094.18,-85544.34,4206.49,11.43,69.67,0
5,12151.21,2790.24,-86760.99,4356.48,11.53,81.47,0
6,12816.35,3286.20,-87845.59,5188.38,12.37,94.11,0
7,12816.35,3678.18,-85432.45,5188.38,11.32,105.68,0
8,13797.31,4128.91,-89380.72,5188.38,11.36,117.31,0
9,14144.59,4568.15,-85953.68,5217.81,11.68,129.25,0
10,15457.02,5085.12,-87988.88,6714.62,11.45,140.96,0
11,15457.02,5501.39,-87234.59,6714.62,11.18,152.40,0
12,25569.44,5810.27,-87611.98,6714.62,10.99,163.64,0
13,25569.44,5916.59,-85142.86,6714.62,11.23,175.12,0
14,25569.44,6117.41,-88686.24,6714.62,11.51,186.88,0
15,26181.36,6064.70,-88727.05,6714.62,11.91,199.00,0
16,28559.84,6386.93,-89278.97,6714.62,11.56,210.81,0
17,28559.84,6554.26,-86609.52,6714.62,11.77,222.82,0
18,29622.79,7212.72,-88218.11,7200.00,11.16,234.24,0
19,31248.07,8319.52,-87271.02,6074.50,10.68,245.16,0
20,32679.88,9380.10,-88659.27,6074.50,11.39,256.81,0
21,33674.83,10611.44,-87119.38,6208.68,11.67,268.71,0
22,33674.83,12116.66,-88070.30,6208.68,10.79,279.75,0
23,33674.83,13606.06,-88221.15,6562.77,12.17,292.16,0
24,33674.83,16213.11,-88309.79,6053.70,11.70,304.10,0
25,33674.83,19276.97,-88700.66,6053.70,11.16,315.52,0
26,34652.70,21470.20,-87110.39,6053.70,11.02,326.79,0
27,34652.70,23340.31,-88451.01,6048.63,11.34,338.39,0
28,35408.97,24819.62,-87432.59,5777.63,10.81,349.45,0
29,35408.97,26236.06,-87123.19,5866.36,10.72,360.44,0
30,35524.64,27536.41,-87627.16,5866.36,10.58,371.27,1
31,35961.86,28575.67,-85613.07,5866.36,10.47,382.00,1
32,36259.41,29450.73,-89661.12,5641.96,11.09,393.35,1
33,36259.41,30254.86,-87852.65,5641.96,10.60,404.20,1
34,37341.58,30910.20,-87334.99,5522.67,10.60,415.05,1
35,39191.70,31422.75,-88638.89,5286.44,10.62,425.91,1
36,39191.70,31932.47,-86893.89,5286.44,10.56,436.70,1
37,39191.70,32480.84,-87288.60,5286.44,10.52,447.46,1
38,39191.70,33001.69,-86874.25,5171.32,10.51,458.23,1
39,39782.03,33842.17,-87675.59,5284.61,10.53,469.00,1
40,39782.03,34844.11,-85572.48,5284.61,10.62,479.87,1
41,39940.77,35596.28,-88069.60,5284.61,10.44,490.56,1
42,40728.52,36110.96,-88132.60,5337.93,10.70,501.50,1
43,43266.53,36590.47,-87571.77,5337.93,10.39,512.07,1
44,43266.53,36867.99,-87077.98,5337.93,10.46,522.77,1
45,43266.53,37153.91,-86396.41,5336.14,10.73,533.77,1
46,45745.98,37573.15,-88026.45,5336.14,10.38,544.37,1
47,45745.98,37771.42,-86963.66,5337.93,10.48,555.09,1
48,45745.98,37927.93,-86847.12,5337.93,10.59,565.92,1
49,45745.98,38002.59,-85986.34,5337.93,10.49,576.62,1
50,45745.98,38051.07,-88233.49,5337.93,10.46,587.33,1
51,45745.98,38051.07,-87576.88,5337.93,10.54,598.10,1
52,45745.98,38097.20,-87929.23,5337.93,10.55,608.88,1
53,45745.98,38051.07,-88009.95,5337.93,10.45,619.58,1
54,46355.92,38047.82,-85624.23,5337.93,10.54,630.37,1
55,47892.00,38051.07,-89472.41,5337.93,10.67,641.28,1
56,47892.00,38217.41,-87536.80,5337.93,10.57,652.11,1
57,48133.22,38677.14,-86500.03,5538.42,10.50,662.82,1
58,50730.91,39136.84,-87316.78,5337.93,10.63,673.69,1
59,50730.91,39371.65,-89083.39,5329.55,10.42,684.33,1
60,50730.91,39787.48,-87073.43,5337.93,10.53,695.10,1
61,50730.91,40022.94,-87781.52,5329.55,10.54,705.86,1
62,50730.91,40106.89,-86625.62,5329.55,10.55,716.64,1
63,52344.11,40251.95,-86881.84,5329.55,10.39,727.25,1
64,52344.11,40306.91,-87457.14,5337.93,10.55,738.06,1
65,52344.11,40471.53,-87421.12,5337.93,10.58,748.87,1
66,52344.11,40572.38,-85044.04,5337.93,10.59,759.71,1
67,52344.11,40586.07,-85423.91,5337.93,10.62,770.55,1
68,52557.25,40731.91,-86983.84,5337.93,10.41,781.16,1
69,52557.25,40659.40,-88222.78,5337.93,10.47,791.87,1
70,52557.25,40750.54,-88094.09,5337.93,10.50,802.61,1
71,52557.25,40787.84,-88132.69,5337.93,10.56,813.41,1
72,52967.10,40778.21,-87882.27,5337.93,10.45,824.09,1
73,52967.10,40865.79,-85046.79,5337.93,10.49,834.82,1
74,52967.10,40901.52,-87509.69,5337.93,10.43,845.49,1
75,52967.10,40859.12,-88139.87,5329.55,10.54,856.26,1
76,52967.10,40811.65,-86356.40,5329.55,10.72,867.26,1
77,52967.10,40894.21,-86512.64,5329.55,10.87,878.39,1
78,53199.84,40652.82,-86207.37,5141.15,10.53,889.16,1
79,53224.95,40612.83,-88188.34,5141.15,10.59,900.02,1
80,53632.25,40030.16,-88959.59,5329.55,10.66,910.94,1
81,53632.25,39237.44,-88398.70,5132.80,10.64,921.81,1
82,53632.25,40097.55,-85342.12,897.05,10.69,932.76,1
83,54148.45,48849.71,-87561.62,897.05,10.91,943.91,1
84,54236.93,50672.55,-88197.05,1301.29,10.76,954.92,1
85,54753.41,51388.60,-84718.26,1307.02,10.75,965.91,1
86,54946.82,51905.20,-85353.80,1506.96,10.73,976.89,1
87,55750.20,52233.10,-85205.31,1506.96,10.82,987.96,1
88,57011.72,52448.47,-88696.43,1506.96,10.78,998.98,1
89,57827.55,52690.03,-88370.98,1721.15,10.87,1010.09,1
90,57887.97,52871.63,-89814.52,1721.15,10.84,1021.14,1
91,58186.25,53052.30,-86159.82,1721.15,10.75,1032.10,1
92,58600.80,53241.19,-87438.55,1934.76,10.71,1043.06,1
93,58840.87,53476.73,-86839.24,1709.55,10.87,1054.18,1
94,58840.87,53683.64,-88743.34,1709.55,10.96,1065.37,1
95,58910.88,54081.30,-87151.34,1703.70,11.02,1076.59,1
96,59566.24,54780.20,-87530.85,1709.55,10.94,1087.76,1
97,59566.24,55401.16,-85331.89,1512.77,12.03,1100.06,1
98,60239.07,55926.95,-86603.02,1512.77,11.90,1112.19,1
99,60302.50,56374.75,-87340.38,1511.52,11.32,1123.73,1
100,60609.53,56753.26,-87923.09,1503.80,10.86,1134.85,1
101,60609.53,57223.03,-87030.76,1503.80,10.69,1145.75,1
102,60609.53,57656.59,-87110.25,1503.80,10.82,1156.82,1
103,60609.53,58020.11,-87142.41,1503.80,10.70,1167.76,1
104,60609.53,58309.05,-87119.70,1503.80,10.72,1178.72,1
105,60637.55,58515.60,-87377.79,1503.80,10.80,1189.76,1
106,60637.55,58637.47,-87968.74,1503.80,10.81,1200.82,1
107,60637.55,58680.40,-87172.11,1503.80,10.80,1211.85,1
108,60637.55,58675.46,-87296.58,1503.80,10.72,1222.84,1
109,60842.04,58815.79,-87482.38,1503.80,10.86,1233.94,1
110,61454.83,59252.36,-87498.11,1503.80,10.74,1244.89,1
111,61454.83,60088.45,-88672.86,1503.80,10.72,1255.86,1
112,61454.83,60254.65,-85880.14,1307.02,10.74,1266.85,1
113,61472.27,60302.50,-86076.74,1503.80,10.70,1277.78,1
114,61472.27,60304.17,-86536.82,1503.80,10.72,1288.74,1
115,61485.21,60304.17,-85009.05,1503.80,10.69,1299.68,1
116,61791.20,60304.17,-87231.16,1503.80,10.99,1310.91,1
117,61792.91,60304.17,-87611.20,1503.80,10.86,1322.01,1
118,61805.87,60316.89,-86992.38,1503.80,10.78,1333.04,1
119,61855.64,60573.95,-88103.02,1503.80,10.72,1343.97,1
120,62024.77,60624.82,-88021.40,1503.80,10.72,1354.93,1
121,62024.77,60624.82,-87749.56,829.57,10.72,1365.90,1
122,62024.77,60637.55,-88921.93,829.57,10.70,1376.84,1
123,62026.91,61408.18,-89491.49,1244.97,10.85,1387.94,1
124,62037.73,61485.21,-87079.68,1244.97,10.70,1398.88,1
125,62196.13,61485.21,-88340.95,1244.97,10.75,1409.87,1
126,62196.13,61775.46,-87078.02,1244.97,10.68,1420.80,1
127,62196.13,61792.91,-85279.52,1244.97,10.71,1431.75,1
128,62217.37,61805.87,-85649.02,1244.97,10.75,1442.75,1
129,62217.37,61805.87,-88421.09,1244.97,10.78,1453.77,1
130,62217.37,61841.87,-88158.91,1244.97,11.00,1465.01,1
131,62245.81,61855.64,-84277.24,1244.97,10.71,1475.92,1
132,62295.60,61855.64,-86057.44,1244.97,10.75,1486.91,1
133,62295.60,61855.64,-88336.28,1244.97,10.80,1497.93,1
134,62295.60,62012.25,-86439.09,1244.97,10.91,1509.09,1
135,62479.91,62026.91,-88222.98,1244.97,10.77,1520.09,1
136,62479.91,62076.70,-86991.52,1244.97,10.70,1531.01,1
137,62479.91,62076.70,-86324.81,1244.97,10.93,1542.19,1
138,62479.91,62076.70,-88712.49,1244.97,10.68,1553.11,1
139,62479.91,62076.70,-87474.60,1244.97,10.69,1564.05,1
140,62515.60,62076.70,-87950.09,1244.97,10.69,1574.98,1
141,62517.82,62118.38,-86007.80,1244.97,10.86,1586.08,1
142,62529.14,61938.86,-86536.58,1244.97,10.69,1597.01,1
143,62529.14,61756.02,-88243.98,1244.97,10.81,1608.07,1
144,62568.71,61756.02,-86951.11,1244.97,10.80,1619.08,1
145,62568.71,62076.70,-87394.50,1244.97,10.68,1630.00,1
146,62702.94,62088.95,-84766.97,1244.97,10.68,1640.92,1
147,62702.94,62295.60,-87697.80,1244.97,10.76,1651.92,1
148,62702.94,62479.91,-86558.13,1244.97,10.76,1662.92,1
149,62702.94,62479.91,-88465.98,1244.97,10.71,1673.88,1
150,62716.84,62479.91,-88654.22,1244.97,10.71,1684.84,1
151,62716.84,62479.91,-87146.53,1244.97,10.80,1695.88,1
152,62743.66,62493.52,-86972.57,1244.97,10.79,1706.89,1
153,62743.66,62507.21,-86233.39,1244.97,10.92,1718.07,1
154,62751.64,62516.63,-88685.91,1244.97,10.72,1729.02,1
155,62756.91,62523.01,-89158.48,1244.97,10.71,1739.97,1
156,62780.04,62529.83,-88069.20,1244.97,10.80,1751.01,1
157,62793.16,62533.69,-89155.41,1244.97,10.71,1761.95,1
158,62824.85,62550.49,-86595.99,1244.97,10.82,1773.02,1
159,62829.41,62565.46,-86422.99,1244.97,10.77,1784.00,1
160,62839.35,62570.98,-88569.17,1244.97,10.70,1794.94,1
161,62844.19,62710.05,-87361.46,1244.97,10.74,1805.92,1
162,62970.68,62743.87,-87837.45,1244.97,10.78,1816.94,1
163,62974.12,62758.57,-87166.34,1244.97,10.81,1827.98,1
164,67476.10,62786.39,-87572.20,1244.97,12.24,1840.44,1
165,67512.88,62792.09,-89150.04,1244.97,11.01,1851.70,1
166,67512.88,62804.30,-88587.95,1722.42,10.69,1862.63,1
167,67512.88,62823.98,-87733.73,1722.42,10.61,1873.48,1
168,67512.88,62827.86,-88658.32,1722.42,10.70,1884.42,1
169,67512.88,62829.40,-88106.80,1722.42,10.62,1895.28,1
170,67516.14,62829.41,-86482.80,1722.42,10.68,1906.21,1
171,67527.06,62835.99,-87457.03,1722.42,10.62,1917.07,1
172,67604.59,62839.35,-87711.51,2153.71,10.67,1927.98,1
173,67743.41,62841.73,-87476.57,1722.42,10.66,1938.87,1
174,67743.41,62844.02,-87562.93,1676.26,10.65,1949.77,1
175,67761.22,62844.75,-87840.62,1244.97,10.68,1960.69,1
176,67762.37,62995.61,-88392.09,1458.59,10.70,1971.64,1
177,67764.86,63048.89,-88560.68,1676.26,11.05,1982.93,1
178,67765.73,67302.81,-87696.30,1458.59,10.69,1993.87,1
179,67767.30,67476.10,-87601.21,248.68,10.76,2004.85,1
180,67768.55,67534.27,-88268.88,-731.53,10.56,2015.62,1
181,67959.73,67624.80,-88175.87,1244.97,11.39,2027.25,1
182,67959.73,67728.68,-88379.27,1244.97,10.39,2037.93,1
183,68845.03,67745.34,-89702.95,1244.97,9.23,2047.40,1
184,68848.49,67755.92,-88333.24,1458.59,8.09,2055.75,1
185,68848.49,67761.11,-88060.62,1458.59,6.75,2062.71,1
186,68851.79,67762.35,-88957.67,1458.59,6.41,2069.32,1
187,68858.70,67763.22,-89895.23,1458.59,6.52,2076.03,1
188,68858.70,67765.57,-88196.45,1458.59,6.56,2082.79,1
189,68861.20,67766.02,-88591.91,1458.59,6.59,2089.57,1
190,68862.37,67768.16,-88443.19,1458.59,6.66,2096.44,1
191,69083.34,67769.05,-89132.39,1244.97,6.85,2103.53,1
192,69235.12,67769.70,-88544.53,1244.97,6.69,2110.43,1
193,69278.80,67990.68,-88714.73,1244.97,6.85,2117.47,1
194,69278.80,68164.48,-88887.38,1676.26,6.71,2124.39,1
195,69280.18,68817.73,-88552.02,-903.65,6.73,2131.32,1
196,69281.02,68861.40,-89769.33,-903.65,6.71,2138.23,1
197,69281.02,69083.34,-88643.18,-730.77,6.76,2145.26,1
198,69281.37,69246.96,-89068.06,-730.77,6.81,2152.27,1
199,69281.37,69273.12,-88758.31,-730.77,6.81,2159.28,1
200,69281.37,69277.62,-89622.20,-730.77,6.79,2166.27,1
201,69281.37,69278.80,-87528.55,-730.77,6.75,2173.22,1
202,69281.37,69278.80,-89819.87,-903.65,6.76,2180.30,1
203,69281.37,69278.80,-89279.32,-1073.31,6.82,2187.32,1
204,69281.37,69278.80,-89451.43,-1073.31,6.77,2194.29,1
205,69282.77,69278.80,-88006.09,-1073.31,6.82,2201.31,1
206,69282.77,69278.80,-89311.62,-1073.31,6.84,2208.36,1
207,69282.77,69281.02,-89178.12,-1073.31,6.99,2215.55,1
208,69282.77,69281.37,-89065.17,-1073.31,7.40,2223.15,1
209,69282.77,69281.37,-89448.46,-1073.31,6.83,2230.19,1
210,69282.77,69281.37,-88916.26,-1073.31,6.80,2237.23,1
211,69282.77,69281.37,-89519.40,-1073.31,6.81,2244.27,1
212,69282.77,69282.77,-89777.73,-1073.31,6.80,2251.27,1
213,69282.77,69282.77,-89027.57,-1073.31,6.84,2258.33,1
214,69282.77,69282.77,-89146.67,-1073.31,6.89,2265.43,1
215,69282.77,69282.77,-88697.52,-1073.31,6.79,2272.45,1
216,69282.77,69282.77,-89375.30,-1073.31,6.93,2279.68,1
217,69978.54,69282.77,-89796.15,-1073.31,6.85,2286.76,1
218,69978.54,69282.77,-88266.42,-1073.31,6.79,2293.76,1
219,69978.54,69282.77,-89403.96,-1073.31,6.87,2300.83,1
220,69978.54,69282.77,-88841.43,-1073.31,7.07,2308.17,1
221,69978.54,69282.77,-89723.98,1035.32,6.80,2315.16,1
222,69978.54,69282.77,-89774.94,1035.32,7.08,2322.46,1
223,69978.54,69282.77,-88714.41,1035.32,6.80,2329.46,1
224,69978.54,69282.77,-88235.95,1035.32,6.98,2336.64,1
225,69978.54,69282.77,-89400.83,1035.32,6.85,2343.68,1
226,69978.54,69282.77,-88750.17,-1073.31,6.83,2350.71,1
227,69978.56,69282.77,-88835.78,-1073.31,6.82,2357.75,1
228,69978.56,69282.77,-89619.76,-1073.31,6.84,2364.79,1
229,69978.56,69282.77,-89805.63,-1073.31,6.85,2371.83,1
230,69978.56,69282.77,-87905.95,-1073.31,6.86,2378.93,1
231,69978.56,69978.54,-88456.25,-1073.30,6.82,2385.96,1
232,69978.56,69978.54,-89840.31,-1073.30,6.94,2393.09,1
233,69978.56,69978.54,-89132.28,-1073.30,6.83,2400.12,1
234,69978.56,69978.54,-89413.48,-1073.30,6.90,2407.22,1
235,70201.90,69978.54,-89144.59,-1073.30,6.84,2414.26,1
236,70201.90,69978.54,-89659.74,-1073.30,6.87,2421.32,1
237,70201.90,69978.54,-89144.12,-1073.30,6.85,2428.40,1
238,70201.90,69978.56,-89603.89,-1073.30,6.86,2435.51,1
239,70201.90,69978.56,-89146.38,-1073.30,6.88,2442.65,1
240,70201.90,69978.56,-88285.02,-1073.30,6.86,2449.70,1
241,70201.90,69978.56,-88919.14,1035.32,6.86,2456.76,1
242,70201.90,69978.56,-89862.49,1035.32,6.85,2463.80,1
243,70201.90,69978.56,-89799.66,-1073.30,6.82,2470.88,1
244,70201.90,69978.56,-88584.96,-1073.30,6.84,2477.92,1
245,70201.90,69978.56,-89599.86,-1073.30,6.83,2484.94,1
246,70201.90,69978.56,-88571.66,-1073.30,6.82,2491.96,1
247,70201.90,70201.90,-88830.84,-1073.30,6.85,2499.02,1
248,70201.90,70201.90,-89061.79,-1073.30,6.82,2506.04,1
249,70201.90,70201.90,-89687.94,-1073.30,6.86,2513.09,1
250,70201.90,70201.90,-89347.64,-1073.30,6.85,2520.16,1
251,70201.90,70201.90,-88626.66,-1073.30,6.88,2527.23,1
252,70201.90,70201.90,-89116.70,-1073.30,6.84,2534.29,1
253,70201.90,70201.90,-89392.76,-1073.30,6.84,2541.33,1
254,70201.90,70201.90,-88890.52,-1073.30,6.85,2548.38,1
255,70201.90,70201.90,-89421.67,-1073.30,6.86,2555.43,1
256,70201.90,70201.90,-89037.78,-1073.30,6.94,2562.56,1
257,70201.90,70201.90,-87598.76,-1073.30,6.87,2569.62,1
258,70201.90,70201.90,-88643.85,-1073.30,6.83,2576.65,1
259,70201.90,70201.90,-89817.88,-1073.30,6.87,2583.73,1
260,70201.90,70201.90,-89870.81,-1073.30,6.84,2590.76,1
261,70201.90,70201.90,-89894.48,-1073.30,6.84,2597.80,1
262,70201.90,70201.90,-88994.87,-1073.30,6.85,2604.87,1
263,70201.90,70201.90,-89677.85,-1073.30,7.00,2612.08,1
264,70201.90,70201.90,-88547.28,-1073.30,6.83,2619.10,1
